receiver,q,snr_db,spacing_ghz,residual_linewidths,ber
adaptive_pedestal,15000,25.0,100.0,0.475,1.2181808636086266e-05
adaptive_pedestal,15000,25.0,100.0,0.48333333333333334,1.6411551195643286e-05
adaptive_pedestal,15000,25.0,100.0,0.49166666666666664,2.1908629828087983e-05
adaptive_pedestal,15000,25.0,100.0,0.5,2.8986615723517345e-05
adaptive_pedestal,15000,25.0,100.0,0.5083333333333333,3.8017866368472784e-05
adaptive_pedestal,15000,25.0,100.0,0.5166666666666666,4.9440038770971786e-05
adaptive_pedestal,15000,25.0,100.0,0.525,6.37624195619918e-05
adaptive_pedestal,15000,25.0,100.0,0.5333333333333333,8.157188806394598e-05
adaptive_pedestal,15000,25.0,100.0,0.5416666666666666,0.00010353832165316679
adaptive_pedestal,15000,25.0,100.0,0.55,0.00013041925299380505
adaptive_pedestal,15000,25.0,100.0,0.5583333333333333,0.00016306359629161653
adaptive_pedestal,15000,25.0,100.0,0.5666666666666667,0.00020241427452024198
adaptive_pedestal,15000,25.0,100.0,0.575,0.0002495096011364504
adaptive_pedestal,15000,25.0,100.0,0.5833333333333334,0.0003054832973003482
adaptive_pedestal,15000,25.0,100.0,0.5916666666666667,0.00037156305793393553
adaptive_pedestal,15000,25.0,100.0,0.6,0.00044906761575124507
adaptive_pedestal,15000,25.0,100.0,0.6083333333333333,0.0005394022902056921
adaptive_pedestal,15000,25.0,100.0,0.6166666666666667,0.0006440530466093825
adaptive_pedestal,15000,25.0,100.0,0.625,0.0007645791280081125
adaptive_pedestal,15000,25.0,100.0,0.6333333333333333,0.0009026043573799979
adaptive_pedestal,15000,25.0,100.0,0.6416666666666666,0.0010598072391766948
adaptive_pedestal,15000,25.0,100.0,0.65,0.001237910016176927
adaptive_pedestal,15000,25.0,100.0,0.6583333333333333,0.0014386668593555966
adaptive_pedestal,15000,25.0,100.0,0.6666666666666666,0.0016638513845329684
adaptive_pedestal,15000,25.0,100.0,0.675,0.0019152436997635143
adaptive_pedestal,15000,25.0,100.0,0.6833333333333333,0.002194617191797586
adaptive_pedestal,15000,25.0,100.0,0.6916666666666667,0.002503725258765434
adaptive_pedestal,15000,25.0,100.0,0.7,0.002844288189933834
adaptive_pedestal,15000,25.0,100.0,0.7083333333333334,0.003217980382554211
adaptive_pedestal,15000,25.0,100.0,0.7166666666666667,0.0036264180711459595
adaptive_pedestal,15000,25.0,100.0,0.725,0.004071147726781623
adaptive_pedestal,15000,25.0,100.0,0.7333333333333333,0.004553635263837645
adaptive_pedestal,15000,25.0,100.0,0.7416666666666667,0.005075256170002762
adaptive_pedestal,15000,25.0,100.0,0.75,0.005637286652826232
adaptive_pedestal,15000,25.0,100.0,0.7583333333333333,0.006240895873404347
adaptive_pedestal,15000,25.0,100.0,0.7666666666666666,0.006887139315542284
adaptive_pedestal,15000,25.0,100.0,0.775,0.0075769533173984695
adaptive_pedestal,15000,25.0,100.0,0.7833333333333333,0.008311150772637768
adaptive_pedestal,15000,25.0,100.0,0.7916666666666666,0.009090417989819154
adaptive_pedestal,15000,25.0,100.0,0.8,0.009915312682357433
adaptive_pedestal,15000,25.0,100.0,0.8083333333333333,0.010786263047092064
adaptive_pedestal,15000,25.0,100.0,0.8166666666666667,0.011703567877339937
adaptive_pedestal,15000,25.0,100.0,0.825,0.012667397646327858
adaptive_pedestal,15000,25.0,100.0,0.8333333333333334,0.01367779648904865
adaptive_pedestal,15000,25.0,100.0,0.8416666666666667,0.014734685004772817
adaptive_pedestal,15000,25.0,100.0,0.85,0.015837863798558765
adaptive_pedestal,15000,25.0,100.0,0.8583333333333333,0.01698701767797753
adaptive_pedestal,15000,25.0,100.0,0.8666666666666667,0.018181720420742835
adaptive_pedestal,15000,25.0,100.0,0.875,0.01942144002982098
adaptive_pedestal,15000,25.0,100.0,0.8833333333333333,0.02070554439471169
adaptive_pedestal,15000,25.0,100.0,0.8916666666666666,0.022033307280738466
adaptive_pedestal,15000,25.0,100.0,0.9,0.023403914572193922
adaptive_pedestal,15000,25.0,100.0,0.9083333333333333,0.024816470699864503
adaptive_pedestal,15000,25.0,100.0,0.9166666666666666,0.02627000518864349
adaptive_pedestal,15000,25.0,100.0,0.9249999999999999,0.027763479266478094
adaptive_pedestal,15000,25.0,100.0,0.9333333333333333,0.029295792481626795
adaptive_pedestal,15000,25.0,100.0,0.9416666666666667,0.0308657892810142
adaptive_pedestal,15000,25.0,100.0,0.95,0.032472265508219786
adaptive_pedestal,15000,25.0,100.0,0.9583333333333334,0.034113974785238456
adaptive_pedestal,15000,25.0,100.0,0.9666666666666667,0.03578963474750624
adaptive_pedestal,15000,25.0,100.0,0.975,0.037497933106711345
adaptive_pedestal,15000,25.0,100.0,0.9833333333333333,0.03923753352056794
adaptive_pedestal,15000,25.0,100.0,0.9916666666666667,0.04100708125294679
adaptive_pedestal,15000,25.0,100.0,1.0,0.042805208611525154
fixed_threshold,5200,25.0,100.0,0.0,8.714359529123015e-07
fixed_threshold,5200,25.0,100.0,0.008333333333333333,8.80281027948519e-07
fixed_threshold,5200,25.0,100.0,0.016666666666666666,9.066249808037276e-07
fixed_threshold,5200,25.0,100.0,0.025,9.518712649136458e-07
fixed_threshold,5200,25.0,100.0,0.03333333333333333,1.0184675747612992e-06
fixed_threshold,5200,25.0,100.0,0.041666666666666664,1.1100971499687527e-06
fixed_threshold,5200,25.0,100.0,0.05,1.2319698642036182e-06
fixed_threshold,5200,25.0,100.0,0.058333333333333334,1.3912393536191902e-06
fixed_threshold,5200,25.0,100.0,0.06666666666666667,1.5975836282701132e-06
fixed_threshold,5200,25.0,100.0,0.075,1.8640008769839423e-06
fixed_threshold,5200,25.0,100.0,0.08333333333333333,2.2078905069612817e-06
fixed_threshold,5200,25.0,100.0,0.09166666666666666,2.652512988195465e-06
fixed_threshold,5200,25.0,100.0,0.1,3.228952065906962e-06
fixed_threshold,5200,25.0,100.0,0.10833333333333334,3.978740704953471e-06
fixed_threshold,5200,25.0,100.0,0.11666666666666667,4.957359050120241e-06
fixed_threshold,5200,25.0,100.0,0.125,6.23886982214406e-06
fixed_threshold,5200,25.0,100.0,0.13333333333333333,7.922024528347564e-06
fixed_threshold,5200,25.0,100.0,0.14166666666666666,1.0138252384652782e-05
fixed_threshold,5200,25.0,100.0,0.15,1.3062031296524084e-05
fixed_threshold,5200,25.0,100.0,0.15833333333333333,1.692423306120949e-05
fixed_threshold,5200,25.0,100.0,0.16666666666666666,2.20291269967583e-05
fixed_threshold,5200,25.0,100.0,0.175,2.8775808193198256e-05
fixed_threshold,5200,25.0,100.0,0.18333333333333332,3.7684875686556864e-05
fixed_threshold,5200,25.0,100.0,0.19166666666666665,4.94312056372434e-05
fixed_threshold,5200,25.0,100.0,0.2,6.488362548062078e-05
fixed_threshold,5200,25.0,100.0,0.20833333333333334,8.51521755081705e-05
fixed_threshold,5200,25.0,100.0,0.21666666666666667,0.00011164342304651374
fixed_threshold,5200,25.0,100.0,0.225,0.00014612395296795963
fixed_threshold,5200,25.0,100.0,0.23333333333333334,0.0001907916849787389
fixed_threshold,5200,25.0,100.0,0.24166666666666667,0.0002483540619146202
fixed_threshold,5200,25.0,100.0,0.25,0.00032211142748533574
fixed_threshold,5200,25.0,100.0,0.2583333333333333,0.00041604309723278525
fixed_threshold,5200,25.0,100.0,0.26666666666666666,0.0005348927721393616
fixed_threshold,5200,25.0,100.0,0.275,0.00068424911701243
fixed_threshold,5200,25.0,100.0,0.2833333333333333,0.000870616605698047
fixed_threshold,5200,25.0,100.0,0.2916666666666667,0.001101471209437093
fixed_threshold,5200,25.0,100.0,0.3,0.0013852952582561896
fixed_threshold,5200,25.0,100.0,0.30833333333333335,0.0017315859107257603
fixed_threshold,5200,25.0,100.0,0.31666666666666665,0.0021508321744834577
fixed_threshold,5200,25.0,100.0,0.325,0.0026544563468021147
fixed_threshold,5200,25.0,100.0,0.3333333333333333,0.003254717071976532
fixed_threshold,5200,25.0,100.0,0.3416666666666667,0.003964572882084845
fixed_threshold,5200,25.0,100.0,0.35,0.0047975070051748175
fixed_threshold,5200,25.0,100.0,0.35833333333333334,0.005767316266644811
fixed_threshold,5200,25.0,100.0,0.36666666666666664,0.006887868934107167
fixed_threshold,5200,25.0,100.0,0.375,0.008172838217236559
fixed_threshold,5200,25.0,100.0,0.3833333333333333,0.009635419695103209
fixed_threshold,5200,25.0,100.0,0.39166666666666666,0.011288042089373158
fixed_threshold,5200,25.0,100.0,0.4,0.013142081449870951
fixed_threshold,5200,25.0,100.0,0.4083333333333333,0.015207588925585455
fixed_threshold,5200,25.0,100.0,0.4166666666666667,0.017493041856895843
fixed_threshold,5200,25.0,100.0,0.425,0.020005126981017588
fixed_threshold,5200,25.0,100.0,0.43333333333333335,0.022748563164405145
fixed_threshold,5200,25.0,100.0,0.44166666666666665,0.0257259693616936
fixed_threshold,5200,25.0,100.0,0.45,0.0289377815663044
fixed_threshold,5200,25.0,100.0,0.4583333333333333,0.03238222048547255
fixed_threshold,5200,25.0,100.0,0.4666666666666667,0.03605530966166615
fixed_threshold,5200,25.0,100.0,0.475,0.039950941881356124
fixed_threshold,5200,25.0,100.0,0.48333333333333334,0.04406099005117885
fixed_threshold,5200,25.0,100.0,0.49166666666666664,0.04837545734891175
fixed_threshold,5200,25.0,100.0,0.5,0.0528826604162622
fixed_threshold,5200,25.0,100.0,0.5083333333333333,0.05756943867197046
fixed_threshold,5200,25.0,100.0,0.5166666666666666,0.06242138248443597
fixed_threshold,5200,25.0,100.0,0.525,0.06742307293100992
fixed_threshold,5200,25.0,100.0,0.5333333333333333,0.07255832614909843
fixed_threshold,5200,25.0,100.0,0.5416666666666666,0.0778104358043737
fixed_threshold,5200,25.0,100.0,0.55,0.08316240790960928
fixed_threshold,5200,25.0,100.0,0.5583333333333333,0.08859718306783894
fixed_threshold,5200,25.0,100.0,0.5666666666666667,0.09409784213128955
fixed_threshold,5200,25.0,100.0,0.575,0.09964779221312062
fixed_threshold,5200,25.0,100.0,0.5833333333333334,0.1052309309197386
fixed_threshold,5200,25.0,100.0,0.5916666666666667,0.11083178755327047
fixed_threshold,5200,25.0,100.0,0.6,0.11643564084239792
fixed_threshold,5200,25.0,100.0,0.6083333333333333,0.1220286134811615
fixed_threshold,5200,25.0,100.0,0.6166666666666667,0.1275977443858953
fixed_threshold,5200,25.0,100.0,0.625,0.13313104012621985
fixed_threshold,5200,25.0,100.0,0.6333333333333333,0.13861750746117674
fixed_threshold,5200,25.0,100.0,0.6416666666666666,0.14404716933559017
fixed_threshold,5200,25.0,100.0,0.65,0.1494110670847585
fixed_threshold,5200,25.0,100.0,0.6583333333333333,0.15470125197247134
fixed_threshold,5200,25.0,100.0,0.6666666666666666,0.15991076955050207
fixed_threshold,5200,25.0,100.0,0.675,0.1650336406601181
fixed_threshold,5200,25.0,100.0,0.6833333333333333,0.17006484315636156
fixed_threshold,5200,25.0,100.0,0.6916666666666667,0.1750002985572887
fixed_threshold,5200,25.0,100.0,0.7,0.17983686771634402
fixed_threshold,5200,25.0,100.0,0.7083333333333334,0.1845723591919298
fixed_threshold,5200,25.0,100.0,0.7166666666666667,0.18920555315948034
fixed_threshold,5200,25.0,100.0,0.725,0.1937362424254701
fixed_threshold,5200,25.0,100.0,0.7333333333333333,0.1981652903608156
fixed_threshold,5200,25.0,100.0,0.7416666666666667,0.2024947034438213
fixed_threshold,5200,25.0,100.0,0.75,0.206727713737126
fixed_threshold,5200,25.0,100.0,0.7583333333333333,0.21086886423555665
fixed_threshold,5200,25.0,100.0,0.7666666666666666,0.21492408787842007
fixed_threshold,5200,25.0,100.0,0.775,0.21890076940426553
fixed_threshold,5200,25.0,100.0,0.7833333333333333,0.2228077784012195
fixed_threshold,5200,25.0,100.0,0.7916666666666666,0.2266554620737724
fixed_threshold,5200,25.0,100.0,0.8,0.23045558751538184
fixed_threshold,5200,25.0,100.0,0.8083333333333333,0.23422122563730563
fixed_threshold,5200,25.0,100.0,0.8166666666666667,0.23796657222682804
fixed_threshold,5200,25.0,100.0,0.825,0.2417067056488144
fixed_threshold,5200,25.0,100.0,0.8333333333333334,0.24545728513177262
fixed_threshold,5200,25.0,100.0,0.8416666666666667,0.24923419800977636
fixed_threshold,5200,25.0,100.0,0.85,0.253053168331075
fixed_threshold,5200,25.0,100.0,0.8583333333333333,0.2569293425308895
fixed_threshold,5200,25.0,100.0,0.8666666666666667,0.26087687010577504
fixed_threshold,5200,25.0,100.0,0.875,0.2649084982212545
fixed_threshold,5200,25.0,100.0,0.8833333333333333,0.26903519884524557
fixed_threshold,5200,25.0,100.0,0.8916666666666666,0.273265845353641
fixed_threshold,5200,25.0,100.0,0.9,0.27760695273507685
fixed_threshold,5200,25.0,100.0,0.9083333333333333,0.2820624917549254
fixed_threshold,5200,25.0,100.0,0.9166666666666666,0.2866337830197651
fixed_threshold,5200,25.0,100.0,0.9249999999999999,0.29131947215491083
fixed_threshold,5200,25.0,100.0,0.9333333333333333,0.2961155826316015
fixed_threshold,5200,25.0,100.0,0.9416666666666667,0.3010156385150239
fixed_threshold,5200,25.0,100.0,0.95,0.30601084587813937
fixed_threshold,5200,25.0,100.0,0.9583333333333334,0.3110903191146421
fixed_threshold,5200,25.0,100.0,0.9666666666666667,0.3162413370868086
fixed_threshold,5200,25.0,100.0,0.975,0.3214496140635194
fixed_threshold,5200,25.0,100.0,0.9833333333333333,0.3266995717308355
fixed_threshold,5200,25.0,100.0,0.9916666666666667,0.33197460106111637
fixed_threshold,5200,25.0,100.0,1.0,0.3372573062554851
